Category,ProcessedText,SpeakerDialect
كوميدي,هاا مادري شو مسوي ها ها,Khaliji
كوميدي,نه ممدودة يا بنت الناس ارجوك فهميني فهميني فهميني فهميني ايش هالريحة ايش هالريحة,Khaliji
كوميدي,علشان ليلته تصير حلوة,Khaliji
كوميدي,يا ربي هذا شو اسمه سوبر مان يخرب هذا هذا سوبر مان دايما يخرب عليا,Hijazi
كوميدي,ماني عارف,Hijazi
كوميدي,انا استاهل جيت جلست عندك,Khaliji
كوميدي,عليه الصلاة والسلام,Najdi
كوميدي,بو ب لا بو بشير اه طلع مشوار بيرجع بعد شوي ان شاء الله الله يسلمك,Najdi
كوميدي,بالنعناع,Hijazi
كوميدي,و ذا الحين مين اللي قال لك انك تبغى تصير العمدة,Khaliji
كوميدي,اي اي اي,Hijazi
كوميدي,اللي,Najdi
كوميدي,وعليكم السلام,Khaliji
كوميدي,لا تنسيني ها,Khaliji
كوميدي,مسامحكم الوالد حنون على عيالهم ما يتركهم,Najdi
كوميدي,غيرواضح القرقرة الله يصلحك ابى بي يبوه ابو مراد عندنا في ناقص صوتك ارفع الصوت ثانية بلا صوت عادي ابوي بيف وضخ الله يحفظك راس العدو افراد بس عطونا عالج وجيبوها السافة ينطوها التافه جابوه الثقافة يبوا اقاليم عيد ابوك انا قال مع ابوك الكبير علقوا على جواو يا مطوع علجوا حطوا جري,Najdi
كوميدي,بعدين ما له علي شي,Najdi
كوميدي,شوف رمح جدك شوف رمح جدك صاير كله تنوب من كثر ما يفزع لربعه حقيقة الله,Hijazi
كوميدي,طيب طيب دون تهديد متى,Najdi
كوميدي,يخافون على عيالهم,Hijazi
كوميدي,انا وراك تركبني مع مع المعاريس ها هذه تاريخني اركب مع المعاريس,Khaliji
كوميدي,ايش فيكم الله يهديكم انتو يا جماعه انتو اهل انتو جماعه ما يصير هالشكل الله يهديكم انتو تبون تضحكون عليكم الناس انتو سمعوني شو اقول لكم يا جماعة جلسوا وذكروا الله نعم ولا تخلون الشيطان يدش ما بينكم و خلونا نحل المشكلة جلسوا هنا,Khaliji
كوميدي,وش وش هذا,Najdi
كوميدي,عادي يبا,Najdi
كوميدي,وبعدها حياة ثانية يعني رح تصير حياتك بالظبط مثل نهاد,Najdi
كوميدي,ابو سعد صاحب الغ,Khaliji
كوميدي,يا اخي لا تقول علي كلام ما قلته لا تخليني بهالشنطه دقلك راسك الحين,Hijazi
كوميدي,اه عندكم وظيفة يا ابو الشباب طيب ولا سلف,Khaliji
كوميدي,غيرواضح اللي تقول عليه,Najdi
كوميدي,احنا نفستنا كذا بحضارة نفستنا عيال عمومنا وعمالنا والمفروض يا ولدي ما حد ينسى اهله وناسه وعصابة راسه ايش يا ولدي,Hijazi
كوميدي,احب احطهم قدامي في الليل اتمقل فيهم انا يومهم جنبي في فراشي,Najdi
كوميدي,على اية حال بكرة ان شاء الله تلقى المبلغ جاهز,Najdi
كوميدي,عاداتنا وتقاليدنا اصلخ الرجال,Najdi
كوميدي,يا قدوة الموظف الكبير والصغير يلي وجهك مثل الحصير يلي وجهك مثل الزمهرير ارجوك تساعدني يا ابو بدر يا ابو قلب كبير,Khaliji
كوميدي,وانا يا طويل العمر جاي ابشرك ان المحل بعناه وتخلصنا منه,Hijazi
كوميدي,انت وش رايك وش رايك يا اياد يخوي وش شايف,Najdi
كوميدي,رحمة بنت لعب,Hijazi
كوميدي,متعلق في بنت ال,Khaliji
كوميدي,اسم هذا المدير التعيس معن,Hijazi
كوميدي,الا عندكم,Najdi
كوميدي,زهرة وين,Najdi
كوميدي,شتقول,Najdi
كوميدي,بس هذي سيارتي موجودة اقصد سيارته موجودة ايش معنى هادا يعني شكلها كده تصريفة,Hijazi
كوميدي,هذه اخرتها يا مطر هذه اخرتها غيرواضح تعايرني يا مطر,Khaliji
كوميدي,نا بمر عليكم,Najdi
كوميدي,ايش اللي استفدنا غير الهم والغم والشقى,Hijazi
كوميدي,يا حليلة مين اللي دله علينا ذا,Hijazi
كوميدي,الو اقول لك لا تصير كلح تعال يلا بسرعة,Najdi
كوميدي,غيرواضح مدفوعة,Hijazi
كوميدي,لا تسلم عليها عند بيتي يا الله مع السلامة,Khaliji
كوميدي,مرة عند دوار سلام دوار قبل لا يشيلونه قلت العسكري و رفعت صوتي عليه فقلت له وش وش هالديرة اللي حماة الوطن ينافقون على مواطنينهم والله ثم والله هو اللي نرفزني ورفع صوته علي,Najdi
كوميدي,الحين بقول لك شي,Khaliji
كوميدي,كل من قلت لها,Hijazi
كوميدي,يعني,Hijazi
كوميدي,في هذه صدقت يا صقر كلام كلام صقر يوما صدق,Khaliji
كوميدي,عمي انا جيب نظارتك هنا انا اولا يا عمي ما اخذ اغراض غيري بدون علم احد و بدون ما احد يدري ما اسويها,Khaliji
كوميدي,قلت لي مهمة وطنية هاه,Hijazi
كوميدي,السلام عليكم,Najdi
كوميدي,تحرم علي الدلال,Najdi
كوميدي,اقول هذا كله من ذوقك من ذوقك انتي وابوكي اللي راسلين محل ذهب لا بعد من زين الطبايع مجمع لي كم مكنسة وكم زولية ويقول اسطول جديد مكنة ستار هين اوريكم شغلكم,Najdi
كوميدي,انت سبب من الاسباب يا خليفة,Najdi
كوميدي,على الهواء سوي اللي بتسويه ما ادري متى تسمع كلامي,Najdi
كوميدي,والله ما ادري يا طويل العمر بس الزملاء في الوزارة في العاصمة,Najdi
كوميدي,انا عتيتش,Hijazi
كوميدي,فواتير كهرباء وماء وتلفون وعلاج لي,Najdi
كوميدي,ماني فاتح,Najdi
كوميدي,خليني ارتاح الموضوع ترى صعب رجال بدء ازعاج وكذا,Hijazi
كوميدي,التلفزيون الاسود الصغير وينه,Khaliji
كوميدي,ابشرك بخبر هيجننك يا فؤاد,Hijazi
كوميدي,تلقيح تسميد العناية فيها بشكل كامل,Najdi
كوميدي,طيب ممكن اعرف اسعار الشركات المتقدمة,Najdi
كوميدي,ودي اخدمها واجبلها خدامة تساعدها تسويلها شاي قهوة تعرف يعني يعني اي حاجة,Hijazi
كوميدي,تريد تستغل ضعفي تستغل ضعفي اقول هاهاها ما اكون محامية مريم ما اكون المحامية مريم اذا ما خليتك تدخل السجن و رفعت عليك القضايا كلها اللي في الحياة تذكر تذكر التعهد اللي وقعت عليه ان ما خليتك تغيب في السجون ما اكون محامية مريم اقول وخر عني,Khaliji
كوميدي,انتبهلي انتبهلي شوف انتبهلي اقول لك والله اذا ما وقفت المهزلة هادي حقتك والله لا اروح عالشرطة,Hijazi
كوميدي,ما كون خميس شهيرة اللي تعرفني كل الديرة ان ما علمتك ايش لون صنع الله,Khaliji
كوميدي,دحيم بشر ايش صار,Hijazi
كوميدي,سكوت و كمل كمل احسن يلا,Hijazi
كوميدي,قال السكر عندي مرتفع واجد,Hijazi
كوميدي,يعني كل واحد عنده مشروع يطرحه واللي يحصل على اغلبيه هوالي يفوز,Khaliji
كوميدي,فا انت عرفتي,Hijazi
كوميدي,ذي سهلة سهلة ياحمد كل الدعوة مني شوي منك شوي من ابوي هاي نقدر ندبر وشوفنا محل من اروع مايمكن بدنا نشتغل بيدينا,Najdi
كوميدي,ويا ابوهزار ساعة اشوفها تطلع من الغرفة بطنها منفوخة وساعة ما فيها شي,Najdi
كوميدي,واللي تهمها مصلحة الوطن يزور اسمه,Hijazi
كوميدي,اي يا يحبسونه يا يدخلونه مستشفى المجانين ما في حل ثاني,Najdi
كوميدي,سمعتها بس كنت سرحان شوي معلش قول ايش عندك,Hijazi
كوميدي,تفضل يا ابنافي,Khaliji
كوميدي,ايه هذا هو رويشد اللي اعرفه,Najdi
كوميدي,الله يسلمش تاخذين ذي الورقة تخلين واحد من عيالش يقرا وطلعي اخوش من داخل,Najdi
كوميدي,ياشباب هدوا اعصابكم هدوا اعصابكم,Hijazi
كوميدي,انا شريتها منك على ثلاثمية,Khaliji
كوميدي,اليوم دخلت عليه كده وماشيين,Hijazi
كوميدي,انت هذي ايش قصتك انت ايش قصتك انت كل يوم والثاني جاي والله العظيم شوف اكو ما شفته بحياتك امان ارمي في الغرفة خلي خيط هناك في الغرفة,Khaliji
كوميدي,انا خاله انا الامير غير واضح وجاي اشوف الموضوع وال ال بخصوص ال ال ال هذا الموضوع ال ايش الموضوع اسمع غير واضح اكثر من ثلاثمئة كيلو,Najdi
كوميدي,السالفة كذا اي انا الحمد لله يا الله لك الحمد يا ما سهرت وتعبت عشان الشركة ذي الحمد لله ولا ادخل جيبي ريال حرام واحد الحمد لله الحمد لله رب العالمين طول عمري انا سهران على مصالح الشركة وفلوسها يا الله لك الحمد الحمد لله على نعمة الامانة الحمد لله انها خدمات,Najdi
كوميدي,خير يابو شافي وش تبي بعد ياخوي انا حياتي الزوجية كلها بدت معك انت والثنتين كلها انتهت بالطلاق الزواج الاول وطلقنا الزواج الثاني وطلقنا يعني انت شايف النتيجة شايف حالتي,Najdi
كوميدي,هذا شيء وذاك شيء ثاني مختلف,Khaliji
كوميدي,حسبي الله عليك حسبي الله عليك يا صقر حسبي الله عليك يا صقر عيزت طاحت رجولي ولا لقيته,Khaliji
كوميدي,احنا لازم نشوف لنا دكتورة,Hijazi
كوميدي,لكن معليه بقولهم جاي من الاسكيمو غيرواضح,Khaliji
كوميدي,ايش هذا المكان الجميل هذا هاه الله اكبر الله اكبربرح برح هاه هاه كل المكان هذا الكبير هذا ولا في لاعمدة ولا في اي شيء,Najdi
كوميدي,كل تبن وعام الف,Hijazi
كوميدي,مش اي كلام,Hijazi
كوميدي,ايش ده,Khaliji
كوميدي,بعصيه يا نويصر,Najdi
كوميدي,ابو علي,Hijazi
كوميدي,مو برايح وياي,Hijazi
كوميدي,ممتاز,Najdi
كوميدي,شغل شغل,Khaliji
كوميدي,بشويش بشويش بشويش بشويش,Hijazi
كوميدي,مرزوق مرزوق لا تحاول تفهمني غلط يا اخي,Khaliji
كوميدي,اش دخلك انت هو اللي ينظر,Khaliji
كوميدي,حنون والله حنون يا ولدي الله يستر عليك الله يستر عليك يا حبيبي يذكرني بغازي اخويا الله يرحمه طيب كذه وحنون وما يرفض لي اي طلب الله يسلمك قول لي ذحين انت وهو ها ايش سويتوا بشهر العسل ها فين رحتوا فين اتمشيتوا بمصر ها نبغى نسمع الكلام هذا كله من طقطق للسلام عليكم,Hijazi
كوميدي,ان قدرت تقومها اه اتقومها وانا اكون لك ممنون وفي مفتاح مفتاح ابيك تسلمه اياه بايده,Khaliji
كوميدي,سوف توفر سوسن سوسن,Hijazi
كوميدي,حتى تحضرون عمالكم,Hijazi
كوميدي,شرطك مقبول ان شاء الله و حاجتك مقضية اشرب القهوة,Najdi
كوميدي,اه,Khaliji
كوميدي,ايه يا عم حسن انت اهل الواجب انت اهل الواجب بس ربعي في الشركة زملائي في الشركة ما حد ما حد فكر يزورني يا عم حسن,Najdi
كوميدي,قولها الخبر قالت الصبيخة يمه الله يهديك يما بالحقيقة والواقع انا انا حاط نظرتي على وحدة,Hijazi
كوميدي,الو,Najdi
كوميدي,ليه ما روحيت,Khaliji
كوميدي,يمكن تطيح مع ناس مثله,Hijazi
كوميدي,انا كنت بنشر اصلا,Hijazi
كوميدي,لا ما برجع بس انا اهم من اصحابك والا اصحابك اهم مني,Hijazi
كوميدي,كيف,Hijazi
كوميدي,خالي لا تستعجل وتستخدم الحبوب اعرضها على دكتور اول,Khaliji
كوميدي,اذا المتكلم مجنون المستمع عاقل ايش هالخرابيط سوق الحراج سوق اللي يحس سوق البامية ما,Khaliji
كوميدي,ايوا السيارة انسرقت جابني هنا عند البيت ها وحبسني وطلع بالسيارة ايواه اسكت الله يخرب بيتك ايش بك تضحك لا,Hijazi
كوميدي,رقيت الفوق وانا اللي افتح بابك وافتش في جيوبك وانا اللي القى مفتاح السيارة وانا افتش والقى معها خمسة الاف و الا اخذها واعطيها لابو عثمان قلت تلزمك في حايل و تدري لاتردها ابد,Najdi
كوميدي,عطني اقوالك,Najdi
كوميدي,وردة نبغى يعني اجي اغمض عيوني وانتي على طول يلا واحد اثنين ثلاثة انا ابو اخلاق عارف ه يلا واحد اثنين ثلاثة يلا همم هم,Najdi
كوميدي,لكن حرمني الولد,Najdi
كوميدي,اقول لله ناشيك في شغيلة بسيطة,Najdi
كوميدي,حسافة والله ضاع العمر خسارة,Najdi
كوميدي,يقول اذا ما ربطت الحزام احتمال يخبط راسك في في قدامك,Najdi
كوميدي,اخوي عدنان اخوي عدنان اي مظاريف واي وزارة واي مشروع,Khaliji
كوميدي,سمعوا مثل ما وصيتكم يا عيال,Najdi
كوميدي,واذا والله اثبت نشاطك وجدارتك عينناك ورسمناك عندنا,Khaliji
كوميدي,يلا نفذ,Khaliji
كوميدي,كله منه امه امه هي اللي مارعاه وعلى العموم احنا يا عمدة تحت امرك,Hijazi
كوميدي,اقول الله يرحم والديك انت من انت وين الوالد,Hijazi
كوميدي,ابو ماجد,Khaliji
كوميدي,لا تطول الرسالة,Najdi
كوميدي,قصدك لون السيارة,Najdi
كوميدي,نخليها متين وعشرين,Hijazi
كوميدي,يقول سكيتي اه لا من شاف ولا من دري ايوه ايوه,Hijazi
كوميدي,عندك شيء عندك شيء تعايرني بعد,Khaliji
كوميدي,وهذه المهام ما يسويها الا غير واضح,Khaliji
كوميدي,زهرة اختنا وكرامتها من كرامتنا ولازم نثبت لابو شنب انحنا يد واحد,Najdi
كوميدي,,Najdi
كوميدي,لو سمحت يا دكتور وش اللي فيهم بالضبط,Hijazi
كوميدي,سوق اليخت واحد اثنين,Khaliji
كوميدي,ذيب,Najdi
كوميدي,فوزي يوسف,Hijazi
كوميدي,لكن ايش,Khaliji
كوميدي,وانا بعد مبسوطة,Hijazi
كوميدي,كان مصحح الى هنا لين ما وصلتوها مش,Hijazi
كوميدي,ابو علي انا,Hijazi
كوميدي,ان ال انا لاقي احد في هالبيت اكلمه وقايل لا,Khaliji
كوميدي,يا وليدي يا حبيبي,Najdi
كوميدي,شوف انا من شرقا الى غربا من جنوبا الى شمالا كل هذا بيكون تبعي انا ثم بعد ذلك بعد ما ادور في التدقيق والتمحيص واشوف حتى النملة ابغاك مثلي بعد بتجه من هذا الطريق متجها الى شارع ستعشر شارع ستعشر,Khaliji
كوميدي,اذا ساهم معي في العلاج تتحسن نفسيته ويحس انه مفيد لنفسه وللمجتمع,Hijazi
كوميدي,ابد ابصرف لها مكافاة واسفرها,Khaliji
كوميدي,هناك يبا هنا وينك انت,Khaliji
كوميدي,ايه و اللي وراك الحفاره تهد الجبل,Najdi
كوميدي,كم بقى,Najdi
كوميدي,ما تقوليش لك بصك البيت ما تقول لي,Hijazi
كوميدي,هاي ما تستحي هاي البنية ما تستحي على وجهها اي سمعي,Khaliji
كوميدي,ا ا نسيت اعرفكم على تلميذي,Hijazi
كوميدي,الله يشفيك يا رب,Hijazi
كوميدي,ضياع طفلة من اهلها,Khaliji
كوميدي,المهم,Najdi
كوميدي,انا اقول يا جماعة ما دام كل الامور كل الامور منضبطة عليه عندكم باوراقكم يبا ليش ما تصكوا البقالة وترغمونه يبا تجبرونه جبر انكم تستدعونه ويجيكم,Khaliji
كوميدي,نفتح دكانك انت احمد ربك ان الاطفال ما ماتوا وزين ان اولياء امورهم تنازلوا والله كانت رحت في داهية,Khaliji
كوميدي,ها,Najdi
كوميدي,يغسل السيارة ضفوا وجيهكم فكونا اعوذ بالله,Najdi
كوميدي,وقاله يدفعها ليش ناقصين يد ولا رجل عشان يدفع عننا مصاريفنا,Hijazi
كوميدي,شوف غيرواضح مرة ثانية والله لا شقة,Najdi
كوميدي,كام تقريبا تعطوا لهم,Najdi
كوميدي,وفيلا وسيارة,Khaliji
كوميدي,غيرواضح عسكرية,Hijazi
كوميدي,لا ورجعت تهددني اكثر من اول بعد,Najdi
كوميدي,يعني تلاتين الف حق التذاكر,Hijazi
كوميدي,انا عندي ال ال عندي اثنين شاك فيهم لكن اكثر اكثر شي عندي ال الضوء,Najdi
كوميدي,مشكور سلام عليكم سلام عليكم,Hijazi
كوميدي,يصير له مكتب صغير انت لك مكتب وهذا له مكتب بس على شرط ما تداومون عندنا الدوام عندنا الله عز وجل عندنا ما في دوام تروحون لبيوتكم تروحون تطبرطحوت بدينكم و رجليكم لكن اذا جاك البيجر,Najdi
كوميدي,صراحة هذي حرام على كذا السواقين ما رح يتحملون,Khaliji
كوميدي,اشوفك واثق من كلامك كثير انت,Hijazi
كوميدي,اسم الله عليك اسم الله عليك انت بطل شنو شاي قهوة شنو,Khaliji
كوميدي,لقد برهنت الايام انك تحسن خدمة المواطنين في هذا القطاع الهام الذي اصبحت خدماته مضرب المثل عند الناس,Najdi
كوميدي,اختفى,Khaliji
كوميدي,كلها شين حطيتها الشراب اللى يسمعك يحسبني شارب المحيط الهندي ولا تدرين خليها المحيط المتجمد الشمالي علشان السركة منو وفي بشر حلوة هاهاهاها حلوة,Najdi
كوميدي,لا اله الا,Hijazi
كوميدي,الحمد لله بخير ونعمة,Hijazi
كوميدي,اطمئني يا خالة,Khaliji
كوميدي,الظاهر ان اللي مسحورون سواله عمل,Najdi
كوميدي,ي ي ي و ونصف اه و نصف يعني,Khaliji
كوميدي,خلاص غير هالموضوع هذا حنا مع بعض وش بعد,Hijazi
كوميدي,اقعد عليه وانفخ عليه حاضر حاضر حاضر,Najdi
كوميدي,ايه طيب,Hijazi
كوميدي,اخبارك شو مسوي,Hijazi
كوميدي,هو العمل في الصحافة اسهل من العمل في الصناعية,Hijazi
كوميدي,دلال في سوق الحراج يابوفيصل دلال واسمه خميس شيره,Khaliji
كوميدي,اذا ما وافقتي,Najdi
كوميدي,ايه ابشر,Najdi
كوميدي,عود الى الله توبة نصوحة وركز على السجادة وخليك وزير مؤمن,Najdi
كوميدي,على فكرة انتي مشي الي براسك وسوي الي تبينه اعتبريها نصيحة من اخ وركزي وفكري في مستقبلك زين,Hijazi
كوميدي,ه يعني خرجت انا والبيبي اللي كانت معي عارفينها وتناقشنا وتكلمنا يعني تعرف موضوع عوائل وقظايا ومحاكم وقطيعة رحم ما نرضى فاتفقنا انه نلغي القظية,Hijazi
كوميدي,كيف تبغى نسفره,Hijazi
كوميدي,وجاني خلي هيي,Najdi
كوميدي,اوراقك سلمك الله ما هي عندنا مستشفى الملك خالد للعيون,Khaliji
كوميدي,ما كنت فكرت فيها غايبة عني اع الله يستر عليك يا مشبب,Najdi
كوميدي,ولدي تركي ولدي تركيا ولي لا تفتحون في ال في,Hijazi
كوميدي,حسبي الله عليك يا خلف الله لا يوفقك ان شاء الله,Khaliji
كوميدي,صدقوني انا مش منهم ساعدوني,Khaliji
كوميدي,ولا قوة الا بالله,Khaliji
كوميدي,بس,Najdi
كوميدي,صحيح حتى علي لما جا ما عرف يسوق,Najdi
كوميدي,تعال يبا شوف تعال شوف عيالك شلون قاعدين يعانون,Khaliji
كوميدي,ديتك وناقسك ايه ما يهمك ما عاد اختك قوية واضحى تعالي يا بعد عمري تعال,Hijazi
كوميدي,الاوراق وان ايام صقر كلنا جاهزين سمي,Khaliji
كوميدي,اه التلفون والسواقها ما تجتمع تعلموا يا ناس تعلموا,Najdi
كوميدي,انا لو اسكب هالدلة انا مع جبهته كان يعرف شغله زين هين اوريك,Hijazi
كوميدي,ماني قادر امسك نفسي من الفرحة يا اميمة الف مبروك يا حبيبتي الحمدلله على سلامتك,Hijazi
كوميدي,بعدين حتى لو قبضونا الباب ومشينا يكفي ان احنا ظبطنا وضعنا بالوزارة هذا الشيء الشيء الثاني انا انصحك انك تقدم استقالتك لان الوزير الجديد يكره الفساد و اصلا جاي يقضي على الفساد تماما,Najdi
كوميدي,اقول طال عمرك عندي خبر ما هو بزين بالحين,Najdi
كوميدي,طيب طيب هيا في امان الله,Khaliji
كوميدي,قروش بس باكلي وشربي,Najdi
كوميدي,تلاتة تلفزيون ملون,Khaliji
كوميدي,برنامج واضح وافكار جديدة نقدر نخدم بها مصلحة الحارة,Hijazi
كوميدي,هات سندويشة هات سندويشة اربعة,Khaliji
كوميدي,حتى لو ما عندي جنحان الحين بطير,Najdi
كوميدي,لا ما نسيت بس يعني انا اقول الحين انه كل واحد فينا عنده هدف معين وهذا حقه يتزوج ولكن بعد حياته ومطر بعد يفكر في اشياء ثانية فانا اقول كل واحد ياخذ نصيبه ويتصرف فيع على كيفه ها,Najdi
كوميدي,الزم ما عليك,Khaliji
كوميدي,هه سلم على ابوك سلم على ابوك يا كبير,Khaliji
كوميدي,كل شي عندك دور وكل شيء كل شيء عندك ونحطه فشلت الطواف اللي نبي نهدهن احنا بهادينهن نسكنهم فيه,Hijazi
كوميدي,المهم يا خالد وضع اقتصادي ما اقتصادي مالي شغل,Khaliji
كوميدي,طب هو رجعها عشانها صغيرة ولا كبيرة ايش نوع القماش,Hijazi
كوميدي,تامرني امر طال عمرك,Najdi
كوميدي,اصحى يا سرور اصحى من حلمك اللي انت فيه هذه مجرد ورقة بس بالنسبة لك,Najdi
كوميدي,ا لا لا لكن لهناك لا يلمسه ي يخليك قدره يخليك,Khaliji
كوميدي,طيب طيب خلاص,Hijazi
كوميدي,كمان حافظه اسعار القطع,Khaliji
كوميدي,وش قصدك,Khaliji
كوميدي,صقر بس الربو,Hijazi
كوميدي,مع السلامة يا خليفة,Khaliji
كوميدي,الحمد لله خلص ما بقى يوقف كلام كركركركر من الصبح اعوذ بالله تسلم يحبيبتي دروح اشوف عبد الاله لازم يكون نصب نفسه مدير الاقليم خلينا نروح نشوف,Hijazi
كوميدي,خلاص روحوا عمي ايش تبون في غرفتي قاعدين هنا ايش تبون خلاص انا قاعد بروحي والله العظيم,Khaliji
كوميدي,طولي عمرك الرجال مسافر وكلها يومين ثلاثة وهو راجع لا تشيل هم يا ابو علي,Najdi
كوميدي,صباح رباح,Hijazi
كوميدي,وراك عاد الله يهديك وانا ابوك نارن شابة,Najdi
كوميدي,وان شاء الله وقت لما تتزوجي,Hijazi
كوميدي,ما ما هي يعني احد الاغاني اللي تحبها,Hijazi
كوميدي,نويصر موقفك لي دعمني,Hijazi
كوميدي,هذولا وراهم مخليين بابهم مفتوح,Hijazi
كوميدي,الله يصلحهم الله يصلحهم ويهديهم حق نفوسهم,Najdi
كوميدي,انا عارف ان صقر هو اللي كوكك وترس راسك وهدك علي,Khaliji
كوميدي,اتوكل على الله اتوكل بسرعة,Hijazi
كوميدي,لكن اللي اوصيكم فيه انكم تنتبهوا البعض في فترة غيابي,Hijazi
كوميدي,اسمعي يا كاترين انا رجال ما اعرف في امور الحريم اللي ترينه زين اشتريه,Najdi
كوميدي,واليوم ما يبغون العملية,Khaliji
كوميدي,ما تقهوى الا من قهوتك,Hijazi
كوميدي,يا بابا,Khaliji
كوميدي,كنا على قدنا مبسوطين ومرتاحين وشو اللي جانا وش اللي خلانا فجاة نتكلم بالملايين ام,Hijazi
كوميدي,في النور في النور بس نتعرف على بعض اسمحولي اعرفكم على نفسي انا اخوكم الحسن بن هاني الشهير ب ابو نواس,Najdi
كوميدي,وعندها ستة عيال,Najdi
كوميدي,القوانين واضحة وصارمة لما تدفع عشرة الاف ريال او سجن ثلاثين يوم او بهما معا,Najdi
كوميدي,يجزاه خير ها النيزك ليته ضاربها من مبطي علشان الناس يرتاحون,Najdi
كوميدي,ايه لا والله الخمال بروسكم يا بنات هاليومين ماغير تسدح الين واشخري ضحوية هم لا صار باقين على الغدا ربع ساعة غير واضح وتبون الناس ياكلون من اكلكم,Najdi
كوميدي,شباب في شي اسمه الجاز,Najdi
كوميدي,كانت تقول لي اسمعي كلام زوجك ولا تردينلا طلب,Khaliji
كوميدي,شوف انا استنتج,Khaliji
كوميدي,المهم,Khaliji
كوميدي,مفتاح,Khaliji
كوميدي,اسمم,Hijazi
كوميدي,الو نعم,Najdi
كوميدي,السلام,Najdi
كوميدي,ليش مستغرب هذا اخوك وهو محتاج العقلك و نصايحك,Khaliji
كوميدي,هذا عمي هذا عمي وانا اعرفه زين,Najdi
كوميدي,نشوف نتايج ثم نحكم,Hijazi
كوميدي,اخوي عتيج,Khaliji
كوميدي,واحنا هذا يسبب لنا مشاكل مرة كثيرة خاصة للبنات للاسف,Khaliji
كوميدي,طيب يا سعيد انا حكتبلك على دواء يقوي البصر تدريجيا بس اهم شي يكون عندك ارادة قوية للشفاء,Najdi
كوميدي,خزنة,Khaliji
كوميدي,الابتدائي ستين الف المتوسط خمس وسبعون الف ريال علما ان عدد الطلبة في كل فصل لا يتجاوز عشر طلاب,Najdi
كوميدي,ايش اللي حصلها ما ادري,Hijazi
كوميدي,هذي سفينة,Khaliji
كوميدي,اشعر اني اقوى واحسن الحمد لله,Khaliji
كوميدي,يا انت حقودي ذاكر كل ذولي يعني انت قاعد تعدها علي,Najdi
كوميدي,مين يتحمله انا,Hijazi
كوميدي,ما نبي زين شبها البامية ولا نبي باذنجان خلص سوي عيش بس زين يلا في امان الله,Khaliji
كوميدي,يعني خوي خليفة الفلوس هاه ما شاء الله بديت تفهم بديت تفهم شي طيب نعم نعم الفلوس استريح قلنا العنصر الاول شنو ا الثروة ايوه الثروة الفلوس نعم,Khaliji
كوميدي,يا الله ما احلى الفلوس,Hijazi
كوميدي,والله انا رايي لو يركز في التنظيف احسن له من الهندسة,Hijazi
كوميدي,عزيزي الفاضل,Hijazi
كوميدي,ما فيني شيء مع الشركة كل شيء تمام الحمد لله بعدين اوراقي خلاص ا خلصت,Khaliji
كوميدي,ولا يوم يوما ولا يوم تاخذين تثبينه الحين انت ما تدرين يمه لا م من ذهب الى عرافا وكاهن وصدقه كفر بما انزل على محمد صلي الله عليه وسلم,Khaliji
كوميدي,لو الناس ما يحرصون عليهم كل الحرص ويوافقون على كل شروطهم كان ما وصلوا لهذه المرحلة,Najdi
كوميدي,ايش لون,Najdi
كوميدي,اقول ها ها انا قلت بتزوج ثنتين كلهم في يوم واحد عشان ابوي يرتاح تعرف هذه وصية,Hijazi
كوميدي,يمه مع احترامي مع احترامي وتقديري لبنات فريجنا كلهم هذيلا يعني ما ما يناسبوني,Hijazi
كوميدي,انها اصابيعك و نفرمها,Khaliji
كوميدي,خلها خلها تروح حق زوجها لا هي امي ولا انا اعرفه ها ام,Khaliji
كوميدي,اي نفسي اشوفها,Hijazi
كوميدي,ابغى يعيش بسعادة ابغى يعيش نعيش كلنا بسعادة,Khaliji
كوميدي,هلا حسين,Najdi
كوميدي,يوبا يوبا لا,Hijazi
كوميدي,لا يا طويل العمر لا يا طويل العمر انا خلاص خلاص صدقني واللي تقولون عليه ابغى اسويه ايه بس الله يطول عمرك يا حضرة المراقب افتحوا دكاني بسرعة,Khaliji
كوميدي,ما عشت رجال بلا بصفوق,Najdi
كوميدي,سيد جون قله قله عنده اجتماع,Khaliji
كوميدي,ويش تبيني اسوي,Khaliji
كوميدي,يومه عمي خميس ترى انا متاكد خلف ما هي الا ترى يدري عن السالفة انا متاكد,Hijazi
كوميدي,خيبت ظني فيك,Khaliji
كوميدي,شكرا شكرا,Khaliji
كوميدي,ليش ماعملتني ها خبيث ها,Khaliji
كوميدي,قاعد تسوي هني,Hijazi
كوميدي,ابدا ب باللي تبي بس ايه نعرف شو الموضوع,Hijazi
كوميدي,بس عموما انا حساعدك على فكرة فعلا فعلا حساعدك يعني,Hijazi
كوميدي,يا ابو بدر الله يطول بعمرك انا عندي ظرف عائلي انا بغيت غيرواضح,Khaliji
كوميدي,اه الاخ عبد الله ما بعد جا من السفر,Hijazi
كوميدي,عليك يا صقر يا وليدي يا نظر عيني يا يما,Khaliji
كوميدي,هي كلام في المشهد,Hijazi
كوميدي,وين تشوفي نفسك بعد خمس سنوات,Khaliji
كوميدي,ولا عاد بي سواق,Najdi
كوميدي,صباح الخير صباح الخير مدام تفضلي هذا عطرنا الجديد وعندنا عروض وخصومات اكبر شو رايك تاخدي فكرة عنها,Hijazi
كوميدي,اقول يا ام جريوة ما ودك تعوذين من ابليس وتخلين عنك نفلة,Khaliji
