Category,ProcessedText,SpeakerDialect
اطفال,والله توترت كثير بدت تلعب بالكرسي,Najdi
اطفال,فعلا راح لحاله,Hijazi
اطفال,اه,Hijazi
اطفال,جهزنا غرفة الاختبارات واللي قلنا للاطفال انها غرفة انتظار بيستنوا فيها دورهم في تجربة الاداء باكثر من تسع كاميرات يقدروا الاهل من خلالها يتابعوا تصرفات وردود فعل اولادهم خلال التجارب والاختبارات,Najdi
اطفال,يا دكتور بدر اه اه مو وقته يا دكتور بدر وخلي بابا فرحان يرتاح شوية,Khaliji
اطفال,بعدين من هذا الطبيب اللي قاعد يعطيني اوامر انا اشتغل عنده ولا عند السيد يعقوب,Hijazi
اطفال,يلاه يلاه اختاري اختاري وحدة من غير ما تشوفي من غير غش يلاه اختاريها غيرواضح حلوة اعجبتك ايه ا القرار اللي راح اتخذه ا اني احاول اني انمي شخصيتها اكثر واساعدها على انها تتكيف اكثر اجتماعيا و ا ا ترفع مهاراتها الاجتماعية طيب من هذه الالوان وش بتختار,Najdi
اطفال,طيب هو عادة علي بابا انه يغيب عن السوق,Khaliji
اطفال,ريجيم ايه يا ولد هذا حالي حال ريجيم هه,Najdi
اطفال,انا مريت فيه مع طلال يعني كان في البداية صدمه مافي ام تتمنى هذا الشيء بس لمن صار قلت لازم اشتغل فيه واكون معاه و اطلعه لبر الامان واخليه متميز واخلي كل الناس يشاروا له بالبنان والبرنامج اول اشاره له,Najdi
اطفال,اه هذا تلفون,Hijazi
اطفال,طيب وليه يبغوا ينتقموا مننا كل هذا علشان جزيرة لا مشكلة,Khaliji
اطفال,هو طب هو حيفتح الموضوع كيف وما في احد يعرف عنه انت شاكك في ساري,Khaliji
اطفال,اسمعو لمن اقولكم اديكم الاشارة نهجم كلنا مضبوط يلا,Khaliji
اطفال,بس ناجي يبغى يبيع,Hijazi
اطفال,اوكي بس اتصل بي بلغني,Najdi
اطفال,هيا رحت دنيا الحكايات ونعيش قصة في عالم تاني ولما ندخل في الحدوتة راح نلقى احلام مفجات,Khaliji
اطفال,هلا محمد شلونك طيب بشرنا عنك طيب شلون الوالدة,Najdi
اطفال,سلام يعني انا بتبلى عليكي ايوه قلت ونص بس انتي بتذهب ما كنت فاكرة شيء,Khaliji
اطفال,حب الارض شيء جوانا,Khaliji
اطفال,تحب التسريحات وكذا,Najdi
اطفال,بس يا ريت يستاهل الحنية هذي يا ريت,Khaliji
اطفال,لا لا لا اكيد لقى حاجة اكبر من كذا لانه الزائر قال له خذ من الكنز زي ما تبغى ما راح يخلص,Hijazi
اطفال,هم بيدفنوا الصندوق هذا في رمل شاطئ البحر,Hijazi
اطفال,باين على ايلين قد ايش هي هاديه,Najdi
اطفال,انا ماني شايف معاهم ام الخير,Hijazi
اطفال,وماني عارف ايش نهاية القصة,Najdi
اطفال,و بالنسبة لك يا دان انت وجان,Hijazi
اطفال,طبعا ما عندهم اي مانع انهم يبيعوا جزء منها للاغراب,Hijazi
اطفال,اذا انتو تبغو تاكلو وتشربو,Hijazi
اطفال,الخلاص منه يا فتنة رح يوقف صفقة بيع الصحراء الصفقة هاذي بتهيا لي مهمة ليك ولاهلك اكثر من التاريخ,Najdi
اطفال,الاجابة هي رد على الكفرة الملحدين هم من ينكرون ايات الله تعالى فاراهم الله,Najdi
اطفال,السبب السبب انا اقدر ادمر مشروعكم لازم بشير,Khaliji
اطفال,وموكل مره عشان حسن النية رح تروح لبيت يا جدو سرحان,Hijazi
اطفال,لازم,Khaliji
اطفال,الراجل بيقول انه هذي اول مرة علي بابا يغيب فيها عن السوق اذا اكيد يا بابا دخل المغارة واخذ الكلب وراح عبيته دحين,Khaliji
اطفال,الحمد لله يا شديد,Hijazi
اطفال,لما ظهر فالح كان راجح جو في الغرفة ولمن راحت تزور راجح في الغرفة قالوا انه فالح راح يجيب الدواء من في نطلع رغم انه ام الخير وصفت لنا البيت وقالت انه اللى يخرج لازم يعدي من الصالة,Hijazi
اطفال,وهو من شركة هوندا,Hijazi
اطفال,والله انا ما اكلته قبل كده يعني ما اقدر احكم عليه اذا كان حلو ولا مو حلو,Khaliji
اطفال,يا سيدتي,Hijazi
اطفال,مو هذا الرجال اللي بعناله الخيم,Hijazi
اطفال,امرك يا زعيم,Hijazi
اطفال,قولهم المال هذا من فاعل خير,Najdi
اطفال,وين,Najdi
اطفال,وما في قمر عارفين فين انه في الصحراء ما هو جايز يكون لسه في الغابة,Khaliji
اطفال,رهيب قدم دلائل وبراهين على صحة كلامه,Hijazi
اطفال,ايه شكرا لك,Hijazi
اطفال,ناقص ثمانية وخمسين,Najdi
اطفال,من الاقوى انت ولا انا صحيح الكلام هذا لا واحد اثنين ثلاثة بسرعة شوف مين اسرع في بسرعة بسرعة بسرعة بسرعة بسرعة,Najdi
اطفال,ايوه بس يا سموره بيقول انه اللي يسوى سامي هو الي خلى بشير يسوي الحاجات دي كلها,Hijazi
اطفال,نهاش ما حد يعرف وش يدور بعقله,Najdi
اطفال,هو بابا فرحان ما في غير هو اللي غرر باولادي وحرضهم على اشاعة الفتنة بين اهل الجزيرة,Khaliji
اطفال,وكان شديد قال,Khaliji
اطفال,صالح ايش في يخوفك يا صالح ما في شي يدعي للقلق او الخوف,Najdi
اطفال,بصراحة كده انا قلقان لانه هادي ما هي عوايدهم انهم يتاخروا كده,Hijazi
اطفال,في الحقيقة يا ام الخير انا والاخ الدكتور كنا باجتماع معلينا ما علينا في شيء يا ام الخير,Khaliji
اطفال,انا عمري ما راح اياس,Hijazi
اطفال,هذا,Najdi
اطفال,زائد ثمانية وستين ناقص ثلاثة واربعين زائد خمسطاعش ناقص تسعة وثلاثين زائد واحد واربعين زائد تسعة وعشرين ناقص اثنين وثمانين زائد اربعة وستين زائد سبعة ناقص سبعة وثلاثين زائد سبعين,Najdi
اطفال,امم,Khaliji
اطفال,مفكرين اني غبية علشان اروح اجيب الاغراض من السوق ويلعبوا هما ويخلصوا اللعب قال لك,Hijazi
اطفال,جربي وحدة ثانية جربي يامي هاذي,Najdi
اطفال,فيها كل المداخل,Hijazi
اطفال,بس انا زي ما قلت لك العقد حقك ما هو موقع من الجهات الرسمية يعني ممكن انه يطعن فيه,Najdi
اطفال,اكثر شيء فاجئني انها قاومت الالعاب قعدت تدرس,Najdi
اطفال,السلام عليكم ورحمة الله وبركاته,Khaliji
اطفال,انا كل كلامي استنتاج بحث قريته,Najdi
اطفال,ايوا في شيء مو انتو قلتولي لما يصير لك شيء اطلع على طول صح,Khaliji
اطفال,اه يعني يا سمورة انتي متاكدة انه الصيدلي حط الادوية المطلوبة هنا,Hijazi
اطفال,على الاقل رح تقدر تتحرك حواليها,Hijazi
اطفال,طب قولي بس واهدا انت رايح لام الخير,Khaliji
اطفال,ايش تبغى في ام الخير ها,Hijazi
اطفال,اعترف مين اللي بيديلك اللحم يا امين,Hijazi
اطفال,ماني عارف رهيب هذا ايش يبغى بالضبط خليك معاي يا محبوب رهيب هذا لو يغطزن كان ياخد وميتين و هو بس كان يدين علاج علاج المرض يا محبوب,Khaliji
اطفال,اتفضل,Khaliji
اطفال,شايف اللي ساوه فينا شوف الاخ هو وزميله يبغوا ياكلوني بالعافية,Khaliji
اطفال,اهدا اهدا يا عام,Hijazi
اطفال,مو مشكلة لا تخافي انا راح اعرف اتصرف معاه يلا كتبتيه اوكيه هاتي الورقة هذي معاكي يلا علشان الموظفين قرب يلا نمشي,Khaliji
اطفال,قصر الحكايات كله مفاجات و انا جايب منه حكاوي كتير نتعلم منها حكم وعادات,Hijazi
اطفال,وانا كمان يا ولدي م ممكن اساعد,Hijazi
اطفال,اهلا وسهلا فيك طال عمرك اهلا بيك,Hijazi
اطفال,لكن للاسف انت اللي بتراضي تفهم انا اشك,Khaliji
اطفال,خلاص خلاص يا اولاد خلاص,Hijazi
اطفال,ايش اللي يحصل لو الناس تحب بعضها وتحب الخير لبعض,Hijazi
اطفال,طيب طيب طيب مع السلامة,Hijazi
اطفال,زين زين انا تحت امركم وان شاء الله ربنا يخلصنا من اعداء الوالي ويموتوا كلهم,Hijazi
اطفال,الو اطلبلي رئيس تحرير جريدة الحقيقة,Hijazi
اطفال,بتروحي يا ام الخير,Hijazi
اطفال,تكفيني بس ثلاث اشياء,Najdi
اطفال,نفس الاسئلة مع ناس محترفين ركز في الشاشه,Najdi
اطفال,روح جيبهم,Khaliji
اطفال,وبرضه ماني فاهم منه اي شي,Hijazi
اطفال,قبل ما ناخذ تاثيراتهم نسمع دفاع رئيس العسس عن اتهام الولدين هدول هاي حق يا بابا فرحان يا حارس,Khaliji
اطفال,اكيد روعة بتفكر في كل هذه الاشياء,Khaliji
اطفال,مرة متاكد متاكد ايه ايش قاعد اسوي انا الحين جالس اعطيك,Najdi
اطفال,انت انقذت حياتنا يا جدو,Khaliji
اطفال,رقم اثنين,Najdi
اطفال,فطريات تضخم كبد,Najdi
اطفال,هاهاها خلاص يا سموره انا وسعيد نلعب مع بعض وانتي حارس مرمى معانا غير واضح انت بايش كنت تحلم انا اقول لك انا بحلم بايش يا سعيد ايوة انا كنت احلم انو بابا فرحان يجيب لي دراجة اقوله اتعلم عليها هنا في الحوش ايوة واقعد اسوقها واجرى بيها ايوة عشان ادخل السباق اخر سنة اييه عشان اخذ الاول,Hijazi
اطفال,سبحان الله سبحان الله عز وجل بابا فرحان انا خلاص ما عاد اكذب مرة ثانية ولا يمكن,Khaliji
اطفال,انا طول عمري احسن ايش الكلام اللي يقولوه الناس اللي بالقرية ده ها,Khaliji
اطفال,اه الرشيد,Khaliji
اطفال,وبعدين يا قمر الزمان,Hijazi
اطفال,ساندويشات انا عملتلك كده تشكيلة حلوة حطتلك ساندويش كده يعني بامية وعملتلك ساندويتش كده في كوسة يعني وشوية شوية كده,Hijazi
اطفال,طيب ط طيب ليش يا حضرة الضابط,Hijazi
اطفال,حتى قرر منصور انه ياخذ الشخص الى مكان القفص علشان يفهموا ايش اللي حصل بالظبط على الطبيعة وبرضو الشخص ما قدر يفهم من شرح منصور وشرحها مرة واثنين وثلاثة واللص رايح يجنن من غباء الرجل وبعد المرة الرابعة,Khaliji
اطفال,صحفي,Hijazi
اطفال,ياوندي,Najdi
اطفال,هينا,Najdi
اطفال,طيب تصدقي تصدق انك انتي فاهمة الموضوع غلط ايوا فاهم الموضوع غلط انا الطبيب نفسي شخصيا قلي قلي ولدك فلتة,Khaliji
اطفال,بصراحة شكله كده ما يطمن شكله كده الشرس غبي ما راح يفهم اللي احنا نبغاه,Khaliji
اطفال,وحكاية اليوم وخلصناها,Khaliji
اطفال,استنى شوية لهيب يا مرتب الرسالة بتقول انه الحرس رايحين ينزل الجزيرة بعد ثلاث ايام يعني عندنا فرصة ثلاث ايام,Khaliji
اطفال,اوه وبعدين الترابط عبادك هذا ما تخلي هذا,Khaliji
اطفال,تمام التمام زين ما قلت انتي مرجانة زوجة علي بابا,Khaliji
اطفال,ها شقلنا هذا سمير هذا صديقي هاخد تقولي اي اياهن يتفرج على الاشباح مو شذي ايه,Khaliji
اطفال,لو سمحت يا استاذ كريم,Hijazi
اطفال,وراح يعرف انك تخاف على مصلحة الجزيرة واكيد,Hijazi
اطفال,يا اهلا يا اهلا وسهلا,Najdi
اطفال,مستحيل,Khaliji
اطفال,بالتاكيد,Najdi
اطفال,لا لا لا اكيد هذي مكيدة,Hijazi
اطفال,ابغى اكل,Najdi
اطفال,ماكول منه و بس انه ال ردة الفعل الثانية اللي هو طرد حق الطلبات كانت يعني مبالغة فيها انا ما ودي اني اوصل للدرجة ذي بس انه يمكن يوم شاف الاكل ماكول بحس ان ال,Najdi
اطفال,طيب يا بابا فرحان,Hijazi
اطفال,انتي مالك شغل انتي مجرد وصيفة هنا وبس انتي فاهمة,Khaliji
اطفال,تخرج الان بسرعة وتدور عليهم وتجيبوهم قبل ما يبعد عن هنا بعدين,Khaliji
اطفال,حصل خير,Khaliji
اطفال,اكيد يا زعيم,Hijazi
اطفال,كيف كيف ولدي في خطر,Khaliji
اطفال,اه يع يعني مافي لا حقوق ولا شغل,Khaliji
اطفال,وانا باجري,Hijazi
اطفال,يا ساتر يعني زعلت,Hijazi
اطفال,زين امسك القلم خذ القلم,Najdi
اطفال,ايه المجر,Najdi
اطفال,هو انا بعد اللي شفتو منك يا رام رايح يجيني نوم,Hijazi
اطفال,واخذ الفرق,Khaliji
اطفال,اووه وهذا هو الغريب اكيد وضحى هذي هي اللي بلغت نهاش انه يتابع الموضوع مع ام الخير,Najdi
اطفال,بصراحة هو ما قال كيدا يا جحا,Hijazi
اطفال,انا ما ما ما ما ما في شي ما في شي,Hijazi
اطفال,ااه المهم الثقة يا بابا فرحان,Khaliji
اطفال,ام كيف رح يبقعد هنا بعد اللي سواه,Khaliji
اطفال,لحالي,Khaliji
اطفال,اللهم اني لا اسالك رد القضاء ولكني اسالك اللطف فيه,Hijazi
اطفال,اذا كنت غنيت اغنية واحدة ضد البم بم انضربت ضرب ودحين تبغى الناس تلغي تلغي يعني فكرتها عن البم بم ما رح يصير الكلام ذا,Khaliji
اطفال,واحنا ما نبغي منه شي,Khaliji
اطفال,كيف حالك يا خميس,Hijazi
اطفال,ما في مدارس طيب و ليش السيد وان عمدة القرية ولا صاحبها ما يسويلكم مدارس,Hijazi
اطفال,كيف يا بابا فرحان,Hijazi
اطفال,انا كبير كوكب الشر وراح امسح بابا فرحان هذا من عالارض مسح مو هو وبس لا هو وعيلته ومدينتة كلها بكرة تشوفوا بابا فرحان كبير كوكب الشر ايش راح يسوي اها اووه هاهاها,Khaliji
اطفال,يعني معقولة ما في احد من اصدقائي اللي انا اعرفهم ممكن يضحي على شاني,Hijazi
اطفال,اول ما تقرب وتنور مرتين,Hijazi
اطفال,انت حققت,Hijazi
اطفال,يا سموره انا يا سموره انا عارفة انت بتغضبي علي العزل يا سموره لكن انا غلبت انا غلبت يا سمورة,Khaliji
اطفال,كويسة ردة فعله قلت له انا لا تتحرك واجلس مكانك بس ردة فعله كانت كويسة يوم احترم الكبير وخلاه يجلس في المكان,Najdi
اطفال,اهلا اهلا اهلا بيكم,Khaliji
اطفال,يا رب يا بابا,Hijazi
اطفال,طيب هو من الديانة انت متاكد انو من الديانة,Khaliji
اطفال,كرسيي,Najdi
اطفال,اما اننا نحتفظ بنصيبي وتروح علي ايمان,Khaliji
اطفال,رح اوصلكم الى رهيب,Khaliji
اطفال,لكن ماني مجبر يا استاذ ريحان اني اكل الاكل اللي بترسلي كده,Khaliji
اطفال,اه,Hijazi
اطفال,ها نجلس قد ما نجلس بس اهم شي صحتنا,Hijazi
اطفال,بس هذا ميكانيكي,Khaliji
اطفال,انا سندباد البحري,Khaliji
اطفال,شوف يا زعيم انا قلت اللي عندي مستني الرد منك,Najdi
اطفال,يا ولدي يا فرحان علم ايش اللي انت تكلم فيه تناقش مين وتتكلم في ايه هذي ايش فهمها في العلم,Khaliji
اطفال,السلام عليكم وعليكم السلام نعم حياك الله وشكرا على يعني انك رديتي علينا واحنا موجودين في برنامج العبقري الصغير,Najdi
اطفال,اننا نحن ما لجينا مكان ننام فيه هيا يا عيد هيا يا سعيد بسرعة جيبوا الحاجات وانت كمان يا ام الخير هيا هيا,Hijazi
اطفال,ماقدراسيبك تواجه الموت وحدك,Khaliji
اطفال,ماني مسافرة يعني ماني مسافرة,Khaliji
اطفال,ورغم انه طور لكن دماغه نضيفه وممكن يوصل,Khaliji
اطفال,انا متاكد انك انت سويتها,Khaliji
اطفال,خلاص خلاص انا انا رح اسيبك دحين علشان تهدي وراح ارجعلك مرة ثانية,Khaliji
اطفال,شوف حركة السرعه طبعا شوف انا جالس اموه لك ترى تمويه,Najdi
اطفال,انت تطرني من محلك,Hijazi
اطفال,واللهي,Hijazi
اطفال,ولسا,Hijazi
اطفال,معقولة,Hijazi
اطفال,ولازم يكون له تخطيط متقن,Hijazi
اطفال,خلي البلد يسيب الولد ها ايش قاعد تقول انت يا حكيم مدري ايش قاعد تخربط مدري شنو عندك,Hijazi
اطفال,طلباتك يا بابا فرحان,Khaliji
اطفال,اخر فرصة حديها لكم اول ما يخرج الدكتور سنكر من عندكم تمشوا وراه ايوه تمشوا وراه تقطعوا عليه الطريق تعملوا اي طريقة بحيث يقولكم هو وصل لايش والا,Hijazi
اطفال,يا ترى رضيوا ولا لا,Hijazi
اطفال,دحين انت واخوك غيرواضح,Hijazi
اطفال,ميكانيكي هو عشان تستعجبوا فيه,Najdi
اطفال,زائد واحد,Najdi
اطفال,ايه ايه صح صح اخبيه في المخزن يا صفية اخبي الذهب في المخزن يا صفية صح كلامك صفية ايش رايك الحين تروح تسويلنا احلى عشا عندك,Najdi
اطفال,انا ححضر له مفاجاة,Hijazi
اطفال,ما يقدر يتحرك,Najdi
اطفال,حاضر يا غير واضح حاضر,Hijazi
اطفال,ليه ما تقول المشكلة يا جدو اني انا اعرفك من زمان,Khaliji
اطفال,انسان غريب غريب وانا ما اثق في الغرباء,Hijazi
اطفال,ناقص سبعة وعشرين,Najdi
اطفال,عادي استحمل شوية واشتغل الاول,Najdi
اطفال,لكن,Najdi
اطفال,انا اشوف المعادلة قبل تشوفها انا شايفك تشوف عيون اشوف عيونك تروح للشاشة صح ولا لا ايوه ماشي ها طيب اقول لك شيء ايوه تبغى تشوف على الشاشة ما تبغى انا اقولك ايوه زين يلا شوف المعادلة على الشاشة واعطيني الاجابة,Najdi
اطفال,حكاية اليوم وخلصناها يا ترى فهمتو معناها,Khaliji
اطفال,علشان كده انا رايح احكيها,Khaliji
اطفال,قال نقوم سلوك شهبور,Hijazi
اطفال,بس,Hijazi
اطفال,بس يا ام الخير اسمعي مني يا ام الخير الكلام يا ام الخير خلي احد غيرنا يروح بفلوسنا احد يروح غيرنا يروح يراقب وانت خليكي جالسة هنا,Najdi
اطفال,يا سلام والله انا ماعندي سيارة يا استاذ رشيد علشان تركب بالسيارة ونقعد نلف على المحلات ندور على شغل,Khaliji
اطفال,فرحان,Hijazi
اطفال,وقتها الروبوت عادي يجي بس اني ما اهمل نفسي,Hijazi
اطفال,عباس عباس اصبر شوي قلت لك يابن الحلال اصبر ربي رزاق الكريم,Najdi
اطفال,بعدين انا ما ابغاهم يحسوا انه احنا وراهم لا انا بيني وبينك ابغاهم يحسوا انه خدعتهم الذكية خدعوا فيها الكل,Hijazi
اطفال,اه ايوة صحيح صحيح,Khaliji
اطفال,راح افكر في نهايتي وانا لسه ما ابتديت,Hijazi
اطفال,افهم منك شيء كذا مبسوط,Khaliji
اطفال,ان شاء الله بدقيقة وحدة مين الاكبر انا الاكبر يبقى انا بفهم اكثر منه واعرف اكثر منه,Hijazi
اطفال,انا اسف,Khaliji
اطفال,هنوف ما ما وترتني لما شفتها تاكل كذا يعني ضاق صدري حسيت انه يعني,Najdi
اطفال,هو كان يوم كل بنت خالة عمته بحجة وقفت عاد سكرت الهوا اللي عنده ومن الطيق ومن الحركة تحركت العظمة انا اش سويت دخلت يدي بحجة طلعت العظمى تنفس عاش مرة ثانية,Khaliji
اطفال,بسرعة,Najdi
اطفال,فكري فيها,Najdi
اطفال,تعال معاي,Najdi
اطفال,انا فخور بهذه البلد زي ما انا فخور ببلدي وبحب الناس هنا وبعتبر نفسي واحد منهم,Khaliji
اطفال,بس ما هو معقولة ابوك يسوي كذا يا ولدي,Najdi
اطفال,اذا اشتريت البارد ما اقدر اشتري السندويتش واذا اشتريت السندويتش,Hijazi
اطفال,انا قلت ما في شيء نقدر نسويه يعني انا ما عندي اي معلومات عن المنظم او مكانه علشان نساعده,Khaliji
اطفال,وبعدين اه بابا فرحان ما دام عنده الخريطة من الاساس,Hijazi
اطفال,سموره يا سلام عليك يا سموره انتي قديش حساسة يا سموره خلاص يا سموره غلص كفاية بعدين ابكي معاك يا سموره طب يا سموره مدام انتي زعلانة عليا كلميني بابا فرحان يا سمورة علشان علشان يجيب اي احد يساعدني سموره,Najdi
اطفال,الخطة هذي تتنفذ وبالحرف الواحد,Khaliji
اطفال,ها كان ها,Khaliji
اطفال,سلم على الاولاد سلم على ولادك يا سلامة يا ولد,Hijazi
اطفال,فلا تحاول,Khaliji
اطفال,ينجحوا باذن الله,Khaliji
اطفال,اتعلمتها,Hijazi
اطفال,النيجر,Najdi
اطفال,في الحقيقة ايه,Hijazi
اطفال,طبعا,Najdi
اطفال,ثاني مرة تيجي وتجيب وراك الشرطة يا فريد,Hijazi
اطفال,القراية يا طمبورة يحتاج لها طاقة,Hijazi
اطفال,خصوصا خصوصا اني انا سمعت انه مستمع في حالة جيدة يعني مزاجه رايق وكلها يوم كلها يوم ولا اثنين ومستفيض يسمع شهادته,Khaliji
اطفال,تعبت يا بابا فرحان تعبت تعبت لسه باقي قدامي بعد اكثر من ثلاث ساعات,Khaliji
اطفال,اوامرك عمي مرحبا امر امر مرحبا,Najdi
اطفال,ارتاحت العشيرة كلها منو ومن شرو,Najdi
اطفال,الكلام خلاص انتهى,Hijazi
اطفال,والله طال عمرك حن شايفين الغريب و هو يدخل بيتهم,Najdi
اطفال,اهلا اهلا دكتور,Najdi
اطفال,مستحيل مستحيل يا بابا فرحان وانت عارف الاسباب,Hijazi
اطفال,و دحين صارت لي اشياء كده ولا زمان تتغربوها صح,Khaliji
اطفال,انا ناقص كمان مشاكل ام الخير,Hijazi
اطفال,طيب طيب مسافة الطريق اكون عندك مع السلامة,Najdi
اطفال,ايش رايك,Najdi
اطفال,كمان يا ولدي انت لا تطلب مني اضيع فرصة اكتشاف بين حقنا ليس يقول انا جدي,Khaliji
اطفال,فكرت مرتين لو شفت احد اكبر منك بالسن واقف في مكان عام وما في مكان يجلس الا اللي انت فيه تخليه يجلس مكانك او تبقى انت جالس سؤال ممكن الكثير يفكروا فيه مش لابعاده الاجتماعية انما لقيمته الانسانية حنا تعلمنا احترام الاكبر منا سنا,Najdi
اطفال,خلي الخدامة تيجي عشان تشيل الاشياء ها طبعا وكمان انا,Hijazi
اطفال,زعاجة ايه الله اكبر عليكي انتي الثانية خلصنا خلاص خلاص اطلع الحين بسرعة اشوف عيد وسعيد راحوا جابوا النتائج من المدرسة ولا لا,Hijazi
اطفال,ايوه اروح انا و وامري لله اشهد ان لا اله الا الله واشهد ان محمدا رسول الله انا لله وانا اليه راجعون,Khaliji
اطفال,وعلي اللي عنده سرعة بديهية وحسن تصرف في الكثير من المواقف بس الفضول ممكن شوي يغدر تصرفاته الطفلين راح يخضعوا للاختبار ولكن لا بد اننا نتعرف اكثر عليهم ونسالهم انت مين,Najdi
اطفال,امرك يا حكيم الجزيرة,Khaliji
اطفال,تعتقدي يا سمورة تعتقدي ان اللي اسمه جوهر هذا راح يتعلم صح ولي لا يا ام الخير طيب ايش معنى يا سمورة يعني انا ماني قادرة اتعلم بصراحة يا ام الخير انتي حالة ميؤوس منها يا سلام يا سلام يا سمورة طيب ايش معنا انت يعني تعلمت وتعرفي تقري وتكتبي يا ام الخير انتي كلما نديك حصة تنامي والله صح يا سموره بس صدقيني يا سموره انا ماني عارفة ايش السبب سموره,Hijazi
اطفال,ايوه,Khaliji
اطفال,كان يقدر يقولو لا من الاول ماني عارف ماني عارف ايش اسوي علشان اخلص من الناس هادي ماني عارف,Hijazi
اطفال,استعدادهم للتكيف مع الاخرين يتطلب من الوالدين دائما السعي لتقوية الروابط الاخوية بين الابناء,Najdi
اطفال,ايوا,Hijazi
اطفال,لا تكون خايف يا عمي انت بتفكر انه احنا جايين طمعانيين,Hijazi
اطفال,اقبل الشهادة حسب القانون,Khaliji
اطفال,باء,Hijazi
اطفال,وطردتهم بدون سبب حتى ما عطيتني سبب مقنع مقنع يقنعني يشفيهم ليش طردتهم,Khaliji
اطفال,ايوه بس انا خايف يعني لو المرسال شافها بالشكل ده العملية كلها تخرب,Hijazi
اطفال,غريبة,Hijazi
اطفال,رايح يكون مصيره زي اللي قبله,Hijazi
اطفال,علم الاحياء,Najdi
اطفال,سمعت شي قولي,Khaliji
اطفال,يا ولدي انا ثقتي فيكم انتم الاثنين مالها حدود انا مستعد اسئمنك على كتاب جدي سرحان الاول,Khaliji
اطفال,قليلة يمكن تسمع حاجة,Khaliji
اطفال,نيامي,Najdi
اطفال,بس المشكله انه الاغلبيه ما بيقتنعوا الا بالتقارير بس وانا لازم استناها,Hijazi
اطفال,ما راح يسكت اي وبعدين راح يبلغ عن مكاننا هنا,Khaliji
اطفال,فين رحت وسبتني يا وليد,Hijazi
اطفال,علشان انام في غرفة الضيوف يا بابا فرحان وكمان يا بابا فرحان لا تنسوا تطلعولي الاكل والشرب وانا جالسة مع السلامة,Hijazi
اطفال,ه تصدق انها فكرة حلوة بس انا عندي فكرة احلا,Khaliji
اطفال,وكل جماعته رايحين نطردهم او نقتلهم هنا زي ما سوا المنظم الكبير زمان لهيب لو تعاونت معانا اهل الجزيرة اكيد حيقدرون وقفتك هذه معاهم و يكافئوك عليها,Khaliji
اطفال,مالك شغل انت تنفذ يقولك عليه هو بس بلاش افكارك النيرة دي الله يخليك,Hijazi
اطفال,ويطمح انه يكون مميز,Najdi
اطفال,هدول اغراب يا بوية ولا يمكن مصالحنا رايحة تكون واحدة وانا كل اللي طالبة منك نك انت تراقبهم طيب,Khaliji
اطفال,عجيب,Hijazi
اطفال,اسمع يا فهد ابغاك تروح عندهم تسمع كل كلمة وتبلغني فيها,Khaliji
اطفال,يما انا بريء انا ما سويت شيء انا ما سويت شي,Khaliji
اطفال,شوف يا مسعود شوف,Khaliji
اطفال,يا رب,Khaliji
اطفال,مستفيض هذا لا,Khaliji
اطفال,مع دخول والدة الين الى الغرفة كانت مرة حزينة والواضح انها معصبة جدا وكشفت لبنتها,Najdi
اطفال,في الحقيقة الي حصل انو لانو انا ابغاكم الان تتكلموا بالتفصيل قدام حضرة الضابط عشان هو يقدر يوقف المدير عند حده وبعد كذه انا اخذ القرارالثاني حقي,Hijazi
اطفال,دخلت لاتين الغرفة كمان وراحت تجلس على الكرسي الازرق بكل هدوء,Najdi
اطفال,شكرا محمد,Najdi
اطفال,هو,Hijazi
اطفال,اي اكل انام وقايلتلك اليوم ماني طابخة بتتكلمي جد لا اضحك وياك ولا تغشمر وياك عيوني,Khaliji
اطفال,شخص غريق,Hijazi
اطفال,اها,Khaliji
اطفال,مين راح يراقب الدكتور سنكر,Najdi
اطفال,خلاص امرنا بالتحقيق شامل للقضية الشائكة هذي,Khaliji
اطفال,يا عابد,Najdi
اطفال,ايوة وبابا فرحان عنده خريطة كنز الكنوز,Hijazi
اطفال,شو اسمك,Najdi
اطفال,الغباء,Khaliji
اطفال,اقترح ان احنا نسوي وردية يعني ان تراقب شوية وانا اراقب شوية ها و عشان كده انا اقول انت تراقب دحين لغاية ما اروح اجيب سكريم و اجي,Khaliji
اطفال,صدقني صدقني ما في انسان ولا عفرين يسكن الصحراء,Khaliji
اطفال,صح والشي اللي ما هو لك حرام انك تاخذه صح,Najdi
اطفال,الظاهر يا دكتور انت انت مو مصدقني,Najdi
اطفال,اي نعم الفلوس,Najdi
اطفال,معليش يا ولدي معليش ولدي ايه,Hijazi
اطفال,انا اقولك ايش في,Hijazi
اطفال,اول شي طبعا لفت نظر خالد الحلاوة,Najdi
اطفال,ردة فعلها صدمتني كثير بصراحة انا ما عمري شفتها تاكل به,Najdi
اطفال,كيف صرت اصغر متطوع ابغى افهمها اصغر متطوع توعوي في مجال الامن,Najdi
اطفال,انا ماني ناسي بس انت عمرك ما لفت نظر احد في الامكانيات هذي وبعدين الحياة العلمية شيء والحياة العملية شي ثاني,Khaliji
اطفال,روعة روعة ما شاء الله تبارك الله,Najdi
اطفال,تاني,Khaliji
اطفال,علي,Khaliji
اطفال,اذني اذني لحظة,Hijazi
اطفال,وضللتو اوبعثراموالي هنا وهناك انفقوا على نفسي وعلى من احاطوا بنا من رفاق السوء,Khaliji
اطفال,وطي صوتش,Najdi
اطفال,ودي كذا بتجربة وابغى اشوف,Najdi
